,id,Title,Product_URL,Price_now,PHOTO_URL,Brand,Type,Color,Frameininches,Size,Gender,RidingStyle,Material,WheelSize,RearDerailleur,ItemCondition,Availability,bikeID,State,City,BrakingType
683,13794,Giant XTC Advanced + 1 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/giant/tx/pasadena/xtc-advanced-1/105546013,3750.0,https://marketplacer.imgix.net/eh/sg1-aHXfHG3u1k87Ww76m9AWg.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=5f6d4f0a3d2d8685b438a7369e584370,Giant,Hardtail Mountain Bikes,Red,"16"", 18"", 20"", 22""","Small, Medium, Large, XL",Unisex,Trail,Carbon Alloy Composite,"27.5""",Shimano Deore XT,New,In-store,105546013,TX,Pasadena,.
684,13795,Specialized Epic Sw Carbon Sram Axs 29 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/specialized/ca/san-jose/epic-sw-carbon-sram-axs-29/177850085,11020.0,https://marketplacer.imgix.net/ye/htHvI6v6viiUA97Nffy3R2-2w?auto=format&fm=pjpg&fit=max&w=640&h=576&s=539b8adcb207811911dd15f1df449b0a,Specialized,Full Suspension Mountain Bikes,"Grey, Matte Black","15.5"", 17"", 18.5"", 20.5""","Small, Medium, Large, XL",Unisex,Cross Country,Carbon,"29""",SRAM XX1 Eagle,New,In-store,177850085,CA,San Jose,.
685,13797,Giant Anthem Advanced 0 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/giant/pa/phoenixville/anthem-advanced-0/169586644,8160.0,https://marketplacer.imgix.net/4P/lIoS7ovMdckSvch5M_CeCn9ec.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=02eee397afc84c9ced9ec3367a3fa418,Giant,Full Suspension Mountain Bikes,Blue,"17.5""",Medium,Unisex,Cross Country,Carbon,"27.5""",SRAM X01 Eagle,New,In-store,169586644,PA,Phoenixville,.
686,13798,Rocky Mountain Thunderbolt Carbon 50 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/rocky-mountain/pa/phoenixville/thunderbolt-carbon-50/169586867,4599.0,https://marketplacer.imgix.net/pG/7F6BVUGJiTOV_kLveDvubTOHg.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=e8dfbdbf161cc8de43f29e48612b3d62,Rocky Mountain,Full Suspension Mountain Bikes,Light Blue,"24""",Medium,Unisex,Trail,Carbon,"27.5""",SRAM GX Eagle,New,In-store,169586867,PA,Phoenixville,.
687,13799,Specialized Fuse 27.5 2020,https://www.bikeexchange.com/a/hardtail-mountain-bikes/specialized/ca/san-jose/fuse-27-5/177850090,1250.0,https://marketplacer.imgix.net/Ql/y1-TgKpAkzA1LXZj-h3-0fDUA?auto=format&fm=pjpg&fit=max&w=640&h=576&s=aa649006477cc9af1c83f5f60923ee08,Specialized,Hardtail Mountain Bikes,"Green, Red","13.5"", 14.5"", 16"", 18"", 20""","XS, Small, Medium, Large, XL",Unisex,Trail,Aluminum,"27.5""",Shimano Deore,New,In-store,177850090,CA,San Jose,.
688,13800,Cannondale Scalpel Si Crb 3 27.5 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/cannondale/ca/torrance/scalpel-si-crb-3-27-5/113091145,5399.99,https://marketplacer.imgix.net/tc/99FXXEPklQB41A9FCrXsWAI9M.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=c2c34fa9ebfaf36893129d7c5da3979f,Cannondale,Full Suspension Mountain Bikes,Matte Black,"15.5""",Small,Unisex,Cross Country,Carbon,"27.5""",Shimano XTR,New,In-store,113091145,CA,Torrance,.
689,13802,Haro Shift 27.Five S3 2016,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/haro/ca/cameron-park/shift-27-five-s3/102407635,1249.99,https://marketplacer.imgix.net/AW/SgMyRtdfPzjcAAO4GCOcqnVT0.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=10471634fa98bbb43cb5c0ebdda63299,Haro,Full Suspension Mountain Bikes,"Green, White","16"", 18""","Small, Medium",Unisex,Cross Country,Aluminum,"27.5""",Shimano Deore,New,In-store,102407635,CA,Cameron Park,.
690,13803,Cannondale 27.5 Trigger Crb/Al 3 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/cannondale/mo/parkville/27-5-trigger-crb-al-3/145619923,3675.0,https://marketplacer.imgix.net/Rr/JBAvLhIMC1TeWZbG8WxrReRVI.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=ae2961f0546011e1b2b8615dbed40ba2,Cannondale,Full Suspension Mountain Bikes,.,.,.,Unisex,All Mountain,Carbon Alloy Composite,"27.5""",SRAM NX,New,"Pick Up In Store, In-store",145619923,MO,Parkville,.
691,13804,Giant XTC Advanced SX 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/giant/tx/pasadena/xtc-advanced-sx/105546000,2575.0,https://marketplacer.imgix.net/Xm/Ft1CroKZY7C-zjqFoveS8jR_Q.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=d18cc74f22e0bb8ec91d3b74377dadd6,Giant,Hardtail Mountain Bikes,Red,"16"", 18"", 20"", 22""","Small, Medium, Large, XL",Unisex,Cross Country,Carbon Alloy Composite,"27.5""",SRAM NX,New,In-store,105546000,TX,Pasadena,.
692,13805,Specialized Rockhopper Expert 29 2018,https://www.bikeexchange.com/a/hardtail-mountain-bikes/specialized/fl/pembroke-pines/rockhopper-expert-29/113780421,925.0,https://marketplacer.imgix.net/12/ccrgE959QOWF6fe0Ik1RcNIPY?auto=format&fm=pjpg&fit=max&w=640&h=576&s=5ab75169820b8ff0b85ca69c80907858,Specialized,Hardtail Mountain Bikes,Silver,"15.5""",Small,Unisex,Cross Country,Aluminum,"29""",Shimano Deore,New,In-store,113780421,FL,Pembroke Pines,.
693,13806,Scott Spark 920 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/scott/fl/pembroke-pines/spark-920/113789188,4199.99,https://marketplacer.imgix.net/MU/u1d0G96QEhHVV_ZJIZViq5k1o.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=ddd6ba39e896c380929f59a9bb9f1c93,Scott,Full Suspension Mountain Bikes,.,.,.,Unisex,Cross Country,Carbon,"29""",SRAM GX Eagle,New,"Pick Up In Store, In-store",113789188,FL,Pembroke Pines,.
694,13807,Specialized Rockhopper Women Expert 29 2018,https://www.bikeexchange.com/a/hardtail-mountain-bikes/specialized/fl/pembroke-pines/rockhopper-women-expert-29/113791603,925.0,https://marketplacer.imgix.net/IH/7CQL2T-yFz-HinjoyCZJ9qzDE?auto=format&fm=pjpg&fit=max&w=640&h=576&s=195feda0fb67f1ef50eeb56dcb8791ec,Specialized,Hardtail Mountain Bikes,Grey,"14.5""",XS,Womens,Cross Country,Aluminum,"29""",Shimano Deore,New,In-store,113791603,FL,Pembroke Pines,.
695,13808,Specialized Sj Expert Carbon 29 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/specialized/ca/san-jose/sj-expert-carbon-29/177850203,5920.0,https://marketplacer.imgix.net/lp/m4jsNaNeCyAlYI5OExnXcJG8Q?auto=format&fm=pjpg&fit=max&w=640&h=576&s=93372db748c4c2aa0f92a9fae738faa7,Specialized,Full Suspension Mountain Bikes,Navy Blue,"15"", 16"", 18"", 20""","Small, Medium, Large, XL",Unisex,Trail,Carbon,"29""",SRAM GX Eagle,New,In-store,177850203,CA,San Jose,.
696,13809,Specialized Sj Fsr Expert Carbon 6Fattie 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/specialized/ca/torrance/sj-fsr-expert-carbon-6fattie/113090854,4400.0,https://marketplacer.imgix.net/qi/HrNGsCuCJiXK2C5kvGqa77OYk?auto=format&fm=pjpg&fit=max&w=640&h=576&s=bfa2c4cb1395361a28f710a8e91271c1,Specialized,Full Suspension Mountain Bikes,Mint Green,"15.5""",Small,Unisex,Trail,Carbon,"27.5""",SRAM GX Eagle,New,In-store,113090854,CA,Torrance,.
697,13810,Giant Fathom 1 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/giant/ky/campbellsville/fathom-1/120850617,1400.0,https://marketplacer.imgix.net/ja/sXs2uQJMHbMjTGbTFbfn5p9UI.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=67dd988a5225d9e3d28fe1d32260de0d,Giant,Hardtail Mountain Bikes,Silver,"19""",Large,Unisex,Trail,Aluminum,"27.5""",Shimano SLX,New,In-store,120850617,KY,Campbellsville,.
698,13811,Liv Pique 2 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/liv/mn/anoka/pique-2/159201526,1995.0,https://marketplacer.imgix.net/HC/Wbw4_UjXl8ExuFM-aP1y1Wv74.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=3340042518d9bd7a1895d3cb0ac77573,Liv,Full Suspension Mountain Bikes,Blue,"15.5"", 17""","Small, Medium",Womens,Trail,Aluminum,"27.5""",Shimano Deore,New,In-store,159201526,MN,Anoka,.
699,13812,Cannondale Trail 7 2018,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/ca/torrance/trail-7/113091071,649.99,https://marketplacer.imgix.net/0o/3wahbjfcfjaDX3dWzZWZbDujM.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=b8bd9367d9473a1a8c2e254817196cbc,Cannondale,Hardtail Mountain Bikes,Green,"17""",Medium,Unisex,Recreational,Aluminum,"29""",Shimano Altus,New,In-store,113091071,CA,Torrance,.
700,13813,Fuji Outland 29 Lt 1.1 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/fuji/in/monticello/outland-29-lt-1-1/160113971,2799.99,https://marketplacer.imgix.net/iU/5seFVecQ1PYWsDmme6QrWiji4.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=fafbeae1f27cf653150e453717ac160a,Fuji,Full Suspension Mountain Bikes,Purple,"15"", 17"", 19"", 21""","Small, Medium, Large, XL",Unisex,Trail,Aluminum,"29""",SRAM NX,New,In-store,160113971,IN,Monticello,.
701,13814,Trek Remedy 9.8 27.5 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/trek/fl/juno-beach/remedy-9-8-27-5/149038817,5499.99,https://marketplacer.imgix.net/1j/xCBCyDpwyR_Y-BxciN4WwB8Zg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=84b1e94a8f21882851a0e56a44106097,Trek,Full Suspension Mountain Bikes,"Navy Blue, Teal","15.5"", 17.5"", 18.5"", 19.5"", 21.5""","Small, Medium, M/L, Large, XL",Unisex,Trail,Carbon,"27.5""",SRAM GX Eagle,New,In-store,149038817,FL,Juno Beach,.
702,13815,Jekyll Carbon 29 3 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/other/ut/moab/jekyll-carbon-29-3/184835647,4250.0,https://marketplacer.imgix.net/Jm/-YkTgObOfACHtgJ22lyftenks.png?auto=format&fm=pjpg&fit=max&w=640&h=576&s=8b9da56a04b4f4cfba57b91c192a3f58,Other,Full Suspension Mountain Bikes,.,.,.,Unisex,Trail,Carbon,"29""",SRAM GX Eagle,Used,"Pick Up In Store, Buy online",184835647,UT,Moab,.
703,13816,Scott Genius 920 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/scott/fl/juno-beach/genius-920/177119695,4499.9,https://marketplacer.imgix.net/8o/iLFHI-E6nG3XjRLvDRTbwSgcY.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=306408748183be9fe7d1e7025f42943c,Scott,Full Suspension Mountain Bikes,Light Blue,"16"", 17"", 19"", 21""","Small, Medium, Large, XL",Unisex,All Mountain,Carbon,"29""",SRAM GX Eagle,New,In-store,177119695,FL,Juno Beach,.
704,13817,Liv Pique 3 2017,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/liv/oh/west-chester/pique-3/145089108,2374.99,https://marketplacer.imgix.net/rC/VCvAVAKGtjEwSbClPq_gcjHKQ.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=445310f40b21037f5ac12b41a85d5e99,Liv,Full Suspension Mountain Bikes,Black,"18""",Medium,Womens,Trail,Aluminum,"27.5""",Shimano Deore,New,In-store,145089108,OH,West Chester,.
706,13819,Specialized Pitch Wmn Ltd Lb 27.5 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/specialized/in/franklin/pitch-wmn-ltd-lb-27-5/128374331,500.0,https://marketplacer.imgix.net/Mm/VlH72Ymswy4YcE9Td3Vzrvszg.5_tur-acdmnt_hero?auto=format&fm=pjpg&fit=max&w=640&h=576&s=1a677f932644714fe5f5078f808b9b88,Specialized,Hardtail Mountain Bikes,Teal,"14""",Small,Womens,Trail,Aluminum,"27.5""",Shimano Tourney,New,In-store,128374331,IN,Franklin,.
707,13820,Giant Talon 3 2018,https://www.bikeexchange.com/a/hardtail-mountain-bikes/giant/or/sisters/talon-3/159379571,530.0,https://marketplacer.imgix.net/eI/8T7WekXtYWIPsz9hmOLDXvGUE.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=faa2b670c1862e7e8569853a1983534c,Giant,Hardtail Mountain Bikes,Red,"22""",XL,Unisex,Cross Country,Aluminum,"27.5""",Shimano Acera,New,In-store,159379571,OR,Sisters,.
708,13821,Giant XTC Advanced 29er 3 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/giant/ny/syracuse/xtc-advanced-29er-3/122475073,2000.0,https://marketplacer.imgix.net/Hf/8W5fwQtDQCCmVri-fmBrjyG9s.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=5b1a1d65455ebd4e23d4352b582220a2,Giant,Full Suspension Mountain Bikes,Green,"19""",Large,Unisex,Cross Country,Carbon,"29""",Shimano Deore,New,In-store,122475073,NY,Syracuse,.
709,13822,Fuji Nevada 27.5 1.7 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/fuji/in/monticello/nevada-27-5-1-7/160113995,699.99,https://marketplacer.imgix.net/Ai/fx1MOuC_2mDz6S2Xa4B6IYDIQ.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=dcb45542944ea7ef25dc76224611c908,Fuji,Hardtail Mountain Bikes,"Black, Lime","13"", 15"", 17"", 19""","XS, Small, Medium, Large",Unisex,Recreational,Aluminum,"27.5""",Shimano Acera,New,In-store,160113995,IN,Monticello,.
710,13823,Cannondale F-Si Crb 2 Womens 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/tx/pasadena/f-si-crb-2-womens/105545916,2799.99,https://marketplacer.imgix.net/bT/_mN6XnVxsneC4saQGjJm8pfNI.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=119bbfcf6e35b76725448d40081cf056,Cannondale,Hardtail Mountain Bikes,Black,"14.5"", 15"", 17""","XS, Small, Medium",Womens,Cross Country,Carbon,"27.5""",Shimano XT,New,In-store,105545916,TX,Pasadena,.
711,13824,Fuji A DD Y 27.5 1.5,https://www.bikeexchange.com/a/hardtail-mountain-bikes/fuji/mo/kansas-city/addy-27-5-1-5/184757320,849.99,https://marketplacer.imgix.net/UU/JOft4gJw-FZfzkH4WaHrvmgJM.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=8c6e7f676e5c3201006641a95156195d,Fuji,Hardtail Mountain Bikes,.,.,.,Womens,Trail,Aluminum,"27.5""",Shimano Deore,New,"Pick Up In Store, Buy online",184757320,MO,Kansas City,.
712,13825,Cannondale Cujo 1 2020,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/md/ellicott-city/cujo-1/179505914,1700.0,https://marketplacer.imgix.net/K8/dE6r2wOq8IrF8ogtItMvjMmrk.png?auto=format&fm=pjpg&fit=max&w=640&h=576&s=07bb4288ba8141c97f8ecf5c2edda8d4,Cannondale,Hardtail Mountain Bikes,Bronze,"21""",XL,Unisex,Trail,Aluminum,"27.5""",SRAM NX,New,In-store,179505914,MD,Ellicott City,.
713,13826,Cannondale Tango 27.5 4 2016,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/ks/overland-park/tango-27-5-4/102793078,899.99,https://marketplacer.imgix.net/d9/rnztp-whRd4DM5Yup_rCaTsLA.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=a47b6ef475537794161ac3ce64a0b102,Cannondale,Hardtail Mountain Bikes,Black,"15""",Small,Womens,Recreational,Aluminum,"27.5""",Shimano Alivio,New,In-store,102793078,KS,Overland Park,.
714,13827,Specialized Camber Fsr Comp 29 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/specialized/ca/torrance/camber-fsr-comp-29/113090879,2450.0,https://marketplacer.imgix.net/HE/kh51KwmRCp0BsvG5Yytq2rHCM?auto=format&fm=pjpg&fit=max&w=640&h=576&s=1eedb14d688d8b109a73b596ed697759,Specialized,Full Suspension Mountain Bikes,Black,"15.5""",Small,Unisex,Trail,Aluminum,"29""",SRAM GX,New,In-store,113090879,CA,Torrance,.
715,13828,Giant Reign Advanced 1 2017,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/giant/tx/pasadena/reign-advanced-1/105546065,5350.0,https://marketplacer.imgix.net/e8/_EQcDLOguM_ZebpO6wPkq5Rug.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=caea9288b12aeb6326158f3337e850aa,Giant,Full Suspension Mountain Bikes,Red,"23"", 24"", 25"", 26""","Small, Medium, Large, XL",Unisex,Trail,Carbon Alloy Composite,"27.5""",Shimano Deore XT,New,In-store,105546065,TX,Pasadena,.
716,13829,Cannondale F-Si Crb 4 29 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/tx/pasadena/f-si-crb-4-29/105545930,2799.99,https://marketplacer.imgix.net/Lw/1-r3hGJ8jul1bOUrTU3V2yMsw.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=406681c6ee5dafa4d21146ac31ad7e50,Cannondale,Hardtail Mountain Bikes,"Black, Grey","17"", 19"", 21""","Medium, Large, XL",Unisex,Cross Country,Carbon,"29""",Shimano XT,New,In-store,105545930,TX,Pasadena,.
717,13830,Scott Aspect 970 2020,https://www.bikeexchange.com/a/hardtail-mountain-bikes/scott/tn/nolensville/aspect-970/183425881,449.99,https://marketplacer.imgix.net/JD/JU9pWe2926DqGKrSB1i0UGa8k.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=9b01139629fc4d299e8f4e7e25fc9898,Scott,Hardtail Mountain Bikes,"Grey, Orange","17"", 19""","Medium, Large",Unisex,Cross Country,Aluminum,"29""",Shimano Tourney,New,In-store,183425881,TN,Nolensville,.
718,13831,Giant Fathom 2 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/giant/tx/pasadena/fathom-2/105546087,1070.0,https://marketplacer.imgix.net/4C/7ocNAca_8OnpkFyGTYnx9aegA.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=83842b4a463c0d1155c003dde530793e,Giant,Hardtail Mountain Bikes,Green,"16"", 18"", 20"", 22""","Small, Medium, Large, XL",Unisex,Trail,Aluminum,"27.5""",Shimano Deore,New,In-store,105546087,TX,Pasadena,.
719,13832,Specialized Rhyme Fsr Comp 27.5/6Fattie 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/specialized/ca/torrance/rhyme-fsr-comp-27-5-6fattie/113090800,2800.0,https://marketplacer.imgix.net/Zd/kG9KRczi13-qqKaIsQDMzrYdU?auto=format&fm=pjpg&fit=max&w=640&h=576&s=9bd661701565bf85eef06bf8e1d85a48,Specialized,Full Suspension Mountain Bikes,Navy Blue,"16""",Small,Womens,Trail,Aluminum,"27.5""",SRAM GX,New,In-store,113090800,CA,Torrance,.
720,13833,Scott Scale 930 2020,https://www.bikeexchange.com/a/hardtail-mountain-bikes/scott/ca/lincoln/scale-930/174084270,1799.99,https://marketplacer.imgix.net/DH/c7UrTv463Q1_GO0S5VlWW6Zb8.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=3b4937c9da3df92c0d8f673f62728745,Scott,Hardtail Mountain Bikes,Dark Blue,"15.5"", 17.5"", 19"", 21""","Small, Medium, Large, XL",Unisex,Cross Country,Carbon,"29""",SRAM SX Eagle,New,In-store,174084270,CA,Lincoln,.
721,13834,GT Aggressor Comp 2020,https://www.bikeexchange.com/a/hardtail-mountain-bikes/gt/ca/alamo/aggressor-comp/164363788,550.0,https://marketplacer.imgix.net/xn/4BN7X41j2GkqueiSuMNaln4eM.png?auto=format&fm=pjpg&fit=max&w=640&h=576&s=103b1935e07aa96a9c044e47cf3655bc,GT,Hardtail Mountain Bikes,"Navy Blue, Red","16.5"", 21.5""","XS, XL",Unisex,Recreational,Aluminum,"27.5""",Shimano Tourney,New,In-store,164363788,CA,Alamo,.
722,13835,Giant Atx 2 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/giant/tx/pasadena/atx-2/105546127,415.0,https://marketplacer.imgix.net/hE/BWGI8TxnlsvK2oGFiKlqehULk.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=500814792ec30d4121aadd3d660725be,Giant,Hardtail Mountain Bikes,"Blue, Orange, Yellow","12.5"", 14.5"", 16"", 18"", 20"", 22""","XXS, XS, Small, Medium, Large, XL",Unisex,Recreational,Aluminum,"27.5""",Shimano Tourney,New,In-store,105546127,TX,Pasadena,.
723,13836,Haro Double Peak 29 Trail 2016,https://www.bikeexchange.com/a/hardtail-mountain-bikes/haro/ca/cameron-park/double-peak-29-trail/102407644,649.99,https://marketplacer.imgix.net/vh/9-hkBud9OY5aCyfgO9YSRU9PQ.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=5121985fe44b934dea8923d21e419109,Haro,Hardtail Mountain Bikes,Black,"17""",Medium,Unisex,Cross Country,Aluminum,"29""",Shimano Acera,New,In-store,102407644,CA,Cameron Park,.
724,13837,2018 Cannondale 29 M Trail 3,https://www.bikeexchange.com/a/hardtail-mountain-bikes/2018-cannondale/tx/denton/29-m-trail-3/113420359,1299.99,https://marketplacer.imgix.net/jI/_XarPe8cRha-YzlzM0dhKYqMA.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=f26128992e509384f9750cb837e8a092,2018 Cannondale,Hardtail Mountain Bikes,Red,"19""",Large,Unisex,Recreational,Aluminum,"27.5""",Shimano SLX,New,In-store,113420359,TX,Denton,.
725,13838,Liv Hail 2 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/liv/pa/nazareth/hail-2/128401733,3255.0,https://marketplacer.imgix.net/KN/Y9SXDuysWNsF6YJietGAKBc8c.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=8771f2bf4d95122620a82ed0353f6bfd,Liv,Full Suspension Mountain Bikes,Blue,"14.5""",XS,Womens,Trail,Aluminum,"27.5""",SRAM NX,New,In-store,128401733,PA,Nazareth,.
726,13839,2017 Santa Cruz Nomad C S,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/santa-cruz/ca/san-clemente/2017-santa-cruz-nomad-c-s/185933407,3200.0,https://marketplacer.imgix.net/0x/jZPGGtGitTy9faDtVx_9aJKbo.jpeg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=5a22c3d88e399a9b9014bf67959bd8e0,Santa Cruz,Full Suspension Mountain Bikes,Black,Custom,XL,Unisex,Enduro,Carbon,"27.5""",SRAM GX,Used,Private ad,185933407,CA,San Clemente,.
727,13840,Cannondale Scalpel Si Al 5 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/cannondale/ca/torrance/scalpel-si-al-5/113091141,2799.99,https://marketplacer.imgix.net/O8/9WUeAPVW1b_C1n6c4zrxF4Jzw.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=ab3072471e48eabcc78ea47b4b65859e,Cannondale,Full Suspension Mountain Bikes,Orange,"17""",Medium,Unisex,Cross Country,Carbon,"29""",SRAM GX,New,In-store,113091141,CA,Torrance,.
728,13841,Cannondale Cujo 2 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/tx/pasadena/cujo-2/105545897,1190.0,https://marketplacer.imgix.net/5f/NGYcSZQtQT-e06CUEW4-1DGcU.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=bd088b675a18fdd594e7c44e6d0ed3ec,Cannondale,Hardtail Mountain Bikes,Blue,"14"", 15"", 17"", 19"", 21"", 23""","XS, Small, Medium, Large, XL, XXL",Unisex,Trail,Aluminum,"27.5""",Shimano SLX,New,In-store,105545897,TX,Pasadena,.
729,13842,Specialized S-Works Demo 8 Fsr Carbon 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/specialized/ca/torrance/s-works-demo-8-fsr-carbon/113090830,7500.0,https://marketplacer.imgix.net/J0/Zz8lKFuEWsTjjMxDdlnjxIz6Q?auto=format&fm=pjpg&fit=max&w=640&h=576&s=3b5a1ebb2a601158fecbc774e539d7f4,Specialized,Full Suspension Mountain Bikes,Black,"15.5""",Small,Unisex,Downhill & Freeride,Carbon,"27.5""",SRAM X01,New,In-store,113090830,CA,Torrance,.
730,13843,Scott Spark Pro 700 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/scott/ca/lincoln/spark-pro-700/174084284,3499.99,https://marketplacer.imgix.net/jw/ocsfM5afvtK1oi4rCVfx1FrrQ.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=97ffec9cd8bf14c608de3d53563a3b0a,Scott,Full Suspension Mountain Bikes,Black,"16""",Small,Unisex,Cross Country,Carbon,"27.5""",SRAM NX,New,In-store,174084284,CA,Lincoln,.
731,13844,Cannondale Cujo 3 2018,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/ca/torrance/cujo-3/113091086,929.99,https://marketplacer.imgix.net/Li/Nxu9DagsuAMv0qGtJNDPMw2uY.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=2e9d7b6340a8a5374eef80a6b8a08e03,Cannondale,Hardtail Mountain Bikes,Lime,"14""",XS,Unisex,Recreational,Aluminum,"27.5""",Shimano Deore,New,In-store,113091086,CA,Torrance,.
732,13845,Scott Genius 900 Ultimate 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/scott/ca/los-angeles/genius-900-ultimate/146256127,9999.99,https://marketplacer.imgix.net/zD/hJCjRpcQyWq8I_K7JYavwOR2Y.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=ca124d4fe7299a4ed2dfb37e3abce67a,Scott,Full Suspension Mountain Bikes,Olive,"16"", 17.5"", 19"", 20.5""","Small, Medium, Large, XL",Unisex,Trail,Carbon,"29""",SRAM XX1 Eagle,New,In-store,146256127,CA,Los Angeles,.
733,13846,Specialized Epic Expert Carbon 29 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/specialized/ca/torrance/epic-expert-carbon-29/113090936,5200.0,https://marketplacer.imgix.net/8A/Gj0mQi07mEfwdZ7MV6qWfNZMs?auto=format&fm=pjpg&fit=max&w=640&h=576&s=88c4d68f08ba6c87660db84a390a861d,Specialized,Full Suspension Mountain Bikes,Grey,"15.5""",Small,Unisex,Cross Country,Carbon,"29""",SRAM GX Eagle,New,In-store,113090936,CA,Torrance,.
734,13847,Cannondale F-Si Crb 2 29 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/tx/pasadena/f-si-crb-2-29/105545928,4599.99,https://marketplacer.imgix.net/TW/hd5HGAK3drKAyi30FgI9D2XeY.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=47f0b230084a9e892815c79c516541b6,Cannondale,Hardtail Mountain Bikes,"Blue, Orange","17"", 19"", 21""","Medium, Large, XL",Unisex,Cross Country,Carbon,"29""",Shimano XTR,New,In-store,105545928,TX,Pasadena,.
